Name X Y BlueF GreenF RedF Size RadialVelocity
DG1808 30.0695 18.3533 5.193e-15 3.789e-15 1.786e-15 274.3898 209.22
DG1809 29.6267 17.6733 5.029e-15 3.891e-15 1.848e-15 328.1297 209.83
DG1810 29.3057 20.2348 1.076e-25 2.950e-27 1.410e-32 393.6296 207.98
DG1811 32.5322 18.6729 4.853e-15 3.886e-15 1.845e-15 346.853 209.8
DG1812 27.6680 19.6450 5.222e-15 4.411e-15 1.940e-15 299.608 208.7
DG1813 31.7273 19.7655 1.179e-25 3.085e-27 1.320e-32 293.418 205.66
DG1853 -3.8493 -4.0479 6.073e-16 4.737e-16 2.268e-16 205.7477 647.55
DG1854 -3.6544 -4.0350 7.326e-16 6.380e-16 2.534e-16 110.5031 647.43
DG1855 -3.9841 -4.1223 7.940e-16 6.945e-16 3.016e-16 121.0597 646.12
DG1856 -3.9234 -4.1893 5.715e-16 4.547e-16 1.881e-16 112.8301 647.19
DG1857 -3.7433 -3.9429 7.717e-16 5.728e-16 2.677e-16 114.1414 646.53
DG1858 -3.8409 -4.2534 7.796e-16 5.845e-16 2.603e-16 75.6212 646.91
DG1896 -44.4054 -1.6329 1.385e-16 1.204e-16 5.530e-17 52.0105 1427.22
DG1897 23.3473 -30.7067 3.549e-16 3.047e-16 1.206e-16 85.0786 1039.33
DG1898 23.3330 -30.7229 3.349e-16 2.625e-16 1.086e-16 71.2129 1039.41
DG1899 23.4641 -30.8279 2.216e-16 2.016e-16 7.353e-17 87.1697 1039.57
DG2066 -29.8868 23.5811 4.793e-16 3.920e-16 1.829e-16 243.6939 692.43
DG2067 -30.0071 23.6020 6.980e-16 5.529e-16 2.468e-16 112.2433 692.32
DG2068 -30.1998 23.6936 5.617e-26 1.340e-27 6.421e-33 120.2324 690.8
DG2069 -29.4928 23.6621 5.944e-26 1.323e-27 6.420e-33 134.8336 692.38
DG2070 -30.1540 23.8737 8.228e-16 6.714e-16 3.339e-16 115.7885 691.61
DG2071 -29.9375 23.4395 8.365e-16 7.013e-16 3.099e-16 119.96 691.77
DG2072 -29.6986 23.6924 7.239e-16 5.479e-16 2.395e-16 99.9461 692.13
DG2097 -22.3527 20.8032 8.821e-16 6.621e-16 3.223e-16 171.9232 492.16
DG2188 -32.0911 16.2378 7.471e-26 2.060e-27 9.230e-33 67.4657 1210.96
DG2189 -31.9995 16.1181 2.904e-16 2.254e-16 1.091e-16 73.1417 1210.42
