Name X Y BlueF GreenF RedF Size RadialVelocity
DG2160 17.5003 -35.2786 1.942e-15 1.492e-15 4.962e-16 365.4019 703.12
DG2161 17.9505 -35.5458 7.514e-16 5.874e-16 2.578e-16 122.3914 705.91
DG2162 17.3012 -35.0235 7.794e-16 5.525e-16 2.828e-16 109.5918 706.47
DG2163 17.2465 -34.6139 6.210e-16 5.385e-16 2.573e-16 110.6378 706.79
DG2164 17.7199 -35.4231 4.354e-16 3.897e-16 1.626e-16 230.9841 703.17
DG2165 17.8832 -35.2382 7.986e-16 6.545e-16 3.058e-16 113.9419 706.44
DG2166 17.3056 -35.6187 1.002e-15 7.985e-16 3.013e-16 119.7827 703.28
DG2167 17.4613 -35.4757 7.460e-16 6.850e-16 2.885e-16 120.7855 702.89
DG2168 17.0525 -34.4793 7.541e-16 5.535e-16 2.434e-16 99.0648 704.38
DG2169 17.7129 -35.1435 6.828e-16 5.425e-16 2.486e-16 110.6653 707.43
DG2170 16.8796 -35.1792 8.327e-16 6.675e-16 2.834e-16 113.4246 705.02
DG2171 17.4791 -35.7994 7.627e-16 5.928e-16 2.804e-16 127.4416 708.08
DG2172 17.7348 -35.4423 5.240e-16 4.145e-16 1.871e-16 134.8668 703.97
DG2173 -10.0799 29.3152 9.795e-17 7.940e-17 3.649e-17 48.4535 1743.27
DG2174 -10.0902 29.1774 1.498e-25 3.936e-27 1.910e-32 50.8829 1742.51
DG2175 -10.1708 29.2752 1.494e-25 4.135e-27 1.816e-32 52.2559 1742.61
DG2210 -18.5193 29.4340 9.552e-17 7.722e-17 3.467e-17 80.2043 1723.68
DG2211 -18.3983 29.3122 1.494e-16 1.254e-16 5.744e-17 52.1499 1725.43
DG2212 -18.5730 29.5029 1.370e-16 1.172e-16 5.250e-17 41.3378 1724.64
DG2213 -18.5010 29.3546 1.360e-16 1.265e-16 6.089e-17 46.6886 1723.63
DG2214 -18.3815 29.3877 1.246e-16 1.226e-16 4.859e-17 38.9101 1725.13
DG2215 -18.5312 29.4352 1.519e-16 1.171e-16 5.688e-17 47.2632 1724.77
DG2216 -18.4323 29.4706 1.333e-16 1.170e-16 5.305e-17 44.6974 1723.7
DG2229 -14.6486 27.5798 1.063e-15 8.666e-16 2.729e-16 223.9527 982.99
DG2230 -15.1379 27.7461 5.089e-16 4.164e-16 1.895e-16 83.1062 977.49
DG2231 -14.9419 27.7623 4.155e-16 3.469e-16 1.684e-16 90.5304 977.11
DG2232 -14.8295 28.3198 3.763e-16 3.304e-16 1.351e-16 73.413 985.11
DG2233 -14.3220 27.1623 2.554e-16 2.197e-16 9.422e-17 99.5577 984.21
DG2234 -14.5502 27.9912 3.739e-16 3.239e-16 1.372e-16 72.9768 984.09
