Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5242 135.0914 125.2008 4.944e-15 4.284e-15 1.862e-15 780.2319 231.81
DG5243 135.3910 125.6393 6.424e-15 5.854e-15 2.313e-15 351.5244 230.75
DG5244 135.8160 125.6314 1.611e-25 3.957e-27 1.762e-32 340.698 232.98
DG5245 133.4495 125.7008 7.952e-15 6.162e-15 2.858e-15 338.312 230.27
DG5246 134.1377 124.4299 6.956e-15 5.161e-15 2.189e-15 351.344 229.43
DG5247 134.6485 125.6750 7.503e-15 5.659e-15 2.483e-15 430.3837 230.16
DG5248 133.5043 124.8462 1.390e-25 3.725e-27 1.750e-32 376.8249 229.32
DG5249 135.5534 124.0712 6.666e-15 5.536e-15 2.439e-15 332.3803 229.87
DG5250 349.0331 103.9048 3.571e-16 2.906e-16 1.397e-16 88.0392 1024.65
DG5251 349.1778 103.9246 3.897e-16 3.153e-16 1.269e-16 79.372 1025.23
DG5252 349.0278 104.0735 5.551e-16 4.070e-16 1.641e-16 80.8711 1024.41
DG5253 349.2500 103.9729 5.494e-26 1.699e-27 7.195e-33 72.3528 1025.17
DG5254 120.7569 123.3382 5.065e-15 3.902e-15 1.734e-15 410.6148 232.94
DG5255 296.9735 157.5626 5.659e-15 4.159e-15 1.869e-15 413.7851 234.16
DG5256 61.3137 40.3594 1.797e-14 1.273e-14 4.459e-15 1155.4545 209.95
DG5257 61.4393 40.8281 6.356e-15 5.256e-15 2.392e-15 380.2638 211.71
DG5258 59.7655 40.8820 7.955e-15 6.543e-15 2.834e-15 406.5907 210.04
DG5259 60.9454 41.1720 4.809e-15 4.164e-15 1.648e-15 443.1089 211.8
DG5260 61.4304 39.5930 6.557e-15 6.190e-15 2.550e-15 388.7544 211.58
DG5261 62.4891 40.5613 7.108e-15 5.550e-15 2.304e-15 299.6591 210.38
DG5262 59.8658 41.9290 6.280e-15 5.389e-15 2.170e-15 344.327 209.92
DG5263 60.1970 40.6037 6.664e-15 5.271e-15 2.278e-15 341.9705 208.62
DG5264 59.4451 41.8950 1.221e-25 3.680e-27 1.686e-32 434.0839 211.91
DG5265 59.7003 38.6940 6.371e-15 4.925e-15 2.264e-15 301.9879 209.82
DG5266 60.5699 40.2625 6.644e-15 5.491e-15 2.396e-15 340.4807 211.87
DG5267 62.6638 40.0792 6.778e-15 5.474e-15 2.479e-15 324.1745 209.99
DG5268 62.3845 39.7561 1.357e-25 3.752e-27 1.756e-32 435.9347 210.16
DG5269 62.0470 39.0705 7.319e-15 6.010e-15 2.767e-15 431.8217 211.44
DG5270 57.4359 160.8238 4.403e-16 3.868e-16 1.536e-16 79.5227 843.81
DG5271 57.4782 160.9710 4.344e-16 3.742e-16 1.672e-16 91.8386 844.31
DG5272 214.2104 60.0644 7.335e-16 5.405e-16 1.852e-16 213.9401 1267.26
DG5273 214.4737 60.1419 7.434e-26 1.920e-27 9.085e-33 65.3566 1265.84
DG5274 213.8648 60.1737 2.617e-16 2.137e-16 8.697e-17 60.3173 1264.78
DG5275 214.1956 60.3173 7.702e-26 1.875e-27 1.034e-32 68.2158 1265.05
DG5276 214.1761 60.0362 1.606e-16 1.369e-16 6.013e-17 187.254 1262.07
DG5277 214.3566 60.0511 7.282e-26 1.883e-27 9.570e-33 80.5591 1261.44
DG5278 214.4995 59.8116 6.830e-26 2.004e-27 9.659e-33 79.1325 1265.24
DG5279 214.5342 59.9284 3.688e-16 2.696e-16 1.214e-16 66.1627 1265.19
DG5280 213.9918 60.1025 1.940e-16 1.392e-16 6.386e-17 79.1278 1261.69
DG5281 214.0482 59.7767 2.473e-16 2.104e-16 9.023e-17 61.0115 1265.78
DG5282 214.2978 59.8975 1.722e-16 1.437e-16 6.306e-17 124.9992 1264.89
DG5283 213.7751 60.1294 2.506e-16 2.056e-16 8.953e-17 61.7256 1267.37
DG5284 214.3294 60.2114 7.480e-26 2.016e-27 9.626e-33 93.9269 1264.46
DG5285 214.3731 60.4831 7.326e-26 1.927e-27 8.670e-33 71.3267 1262.33
DG5286 214.2013 59.6077 7.235e-26 1.937e-27 9.464e-33 80.1265 1263.54
DG5287 214.0822 60.1320 2.338e-16 2.157e-16 9.034e-17 57.0376 1265.72
DG5288 214.4897 59.9699 7.803e-26 1.909e-27 1.029e-32 80.4501 1266.88
DG5289 14.9145 38.5197 7.237e-15 5.039e-15 1.617e-15 641.1028 356.94
DG5290 15.7545 38.2673 1.653e-15 1.444e-15 5.757e-16 227.336 356.11
DG5291 14.8164 37.4449 2.536e-15 2.060e-15 8.971e-16 236.675 356.78
DG5292 13.5511 37.8135 7.707e-26 1.955e-27 1.012e-32 253.8603 356.07
DG5293 15.1792 38.3148 1.882e-15 1.447e-15 6.119e-16 454.5434 354.53
DG5294 15.2965 38.7260 2.591e-15 2.241e-15 9.216e-16 242.6705 355.87
DG5295 15.7061 38.7065 7.976e-26 1.879e-27 9.132e-33 266.0778 356.91
DG5296 16.1380 38.4698 2.580e-15 2.074e-15 8.315e-16 189.8727 356.91
DG5297 13.9912 39.2595 2.270e-15 2.083e-15 8.767e-16 197.4185 356.61
DG5298 13.9155 39.0577 7.238e-26 1.859e-27 9.734e-33 230.1851 354.36
DG5299 15.5367 38.1563 1.837e-15 1.556e-15 6.042e-16 251.1389 355.92
DG5300 353.7810 117.2746 1.106e-15 9.263e-16 3.975e-16 163.4432 617.09
DG5301 353.5647 117.2256 5.161e-26 1.513e-27 6.777e-33 140.521 617.06
DG5302 55.7843 144.0577 1.821e-15 1.341e-15 5.996e-16 175.6946 527.09
DG5303 55.7360 144.0095 1.427e-15 1.145e-15 4.942e-16 150.7218 527.04
DG5304 145.3928 133.0639 1.775e-15 1.542e-15 6.349e-16 250.4404 356.71
DG5305 132.7122 81.7206 1.764e-15 1.365e-15 5.833e-16 331.5424 365.59
DG5306 133.0219 81.3899 2.112e-15 1.524e-15 7.275e-16 193.6197 365.37
DG5307 132.8237 82.1944 2.151e-15 1.643e-15 7.669e-16 219.9583 366.42
DG5308 133.0112 82.1160 2.178e-15 1.535e-15 7.402e-16 194.2295 366.5
DG5309 132.6132 81.4022 2.117e-15 1.609e-15 7.556e-16 176.7084 366.3
DG5310 133.2067 81.5377 2.278e-15 1.666e-15 7.500e-16 169.4003 366.24
DG5311 97.2408 136.2648 4.920e-16 3.990e-16 1.673e-16 108.8298 740.15
DG5312 283.7947 109.1333 3.456e-15 2.717e-15 8.683e-16 352.4777 529.76
DG5313 283.2138 109.0607 1.339e-15 1.056e-15 4.371e-16 141.2918 527.65
DG5314 283.5285 109.1370 1.527e-15 1.129e-15 4.959e-16 161.8492 527.55
DG5315 284.1794 108.9091 1.272e-15 1.153e-15 4.526e-16 148.4594 530.14
DG5316 283.6067 109.7146 1.358e-15 1.019e-15 4.555e-16 155.0663 532.08
DG5317 283.9325 109.9001 1.427e-15 1.182e-15 5.275e-16 122.4255 528.91
DG5318 283.8215 108.5509 1.424e-15 1.214e-15 5.724e-16 184.2864 527.64
DG5319 284.6389 109.3654 1.025e-15 8.456e-16 3.279e-16 194.5419 527.51
DG5320 284.2790 108.9428 1.715e-15 1.507e-15 6.311e-16 147.7234 531.09
DG5321 284.2195 108.8557 6.017e-26 1.556e-27 7.704e-33 187.2191 529.5
DG5322 284.0992 109.2297 1.360e-15 1.242e-15 5.458e-16 170.18 531.75
DG5323 284.2182 108.5468 1.292e-15 1.002e-15 4.391e-16 152.5739 529.39
DG5324 284.3572 109.6623 1.382e-15 1.108e-15 5.069e-16 147.2671 530.39
DG5325 165.6910 63.6252 8.795e-15 6.983e-15 2.631e-15 401.6099 197.13
DG5326 166.1296 63.6757 1.549e-25 4.175e-27 1.797e-32 409.0688 196.67
DG5327 156.3784 135.3863 1.995e-16 1.569e-16 6.512e-17 90.6996 1143.55
DG5328 156.3536 135.3077 6.646e-26 1.865e-27 7.878e-33 89.7747 1144.34
DG5329 156.3551 135.3316 6.063e-26 2.025e-27 9.272e-33 52.8418 1143.6
DG5330 137.5456 46.8467 8.374e-15 6.496e-15 2.084e-15 803.7295 293.29
DG5331 138.0585 46.9780 3.418e-15 2.818e-15 1.286e-15 309.7812 291.02
DG5332 137.9732 47.1477 3.006e-15 2.295e-15 9.553e-16 213.53 290.28
DG5333 137.8723 46.7306 3.039e-15 2.661e-15 1.221e-15 237.4684 292.27
DG5334 136.1798 47.2478 3.484e-15 2.519e-15 1.157e-15 274.2882 292.98
DG5335 137.2544 46.9915 3.247e-15 2.509e-15 1.130e-15 241.1994 292.92
DG5336 135.9647 45.9558 7.856e-26 2.123e-27 1.089e-32 296.6417 292.81
DG5337 139.5771 46.5059 8.447e-26 2.222e-27 1.003e-32 269.4184 292.92
DG5338 136.4801 47.4143 2.950e-15 2.229e-15 9.890e-16 235.7042 292.38
DG5339 137.7897 47.2489 2.586e-15 2.088e-15 9.550e-16 438.2504 291.72
DG5340 138.1597 48.0605 3.355e-15 2.629e-15 1.075e-15 270.9979 291.32
DG5341 136.4650 46.6163 3.480e-15 2.948e-15 1.328e-15 236.8731 292.96
DG5342 137.1404 46.3567 3.162e-15 2.749e-15 1.069e-15 243.3353 292.71
DG5343 138.0534 46.0265 3.421e-15 2.483e-15 1.179e-15 245.693 293.05
DG5344 138.2129 47.0373 2.104e-15 1.668e-15 7.624e-16 450.2002 291.2
DG5345 138.9582 47.1391 3.266e-15 2.556e-15 1.037e-15 224.9292 291.81
DG5346 235.6168 37.9243 2.500e-14 1.877e-14 6.127e-15 750.8163 195.23
DG5347 236.4882 37.6539 6.466e-15 5.400e-15 2.231e-15 824.0052 196.65
DG5348 233.8989 37.4613 1.079e-14 8.517e-15 4.136e-15 436.6264 194.81
DG5349 236.0813 38.8261 7.359e-15 5.813e-15 2.618e-15 493.1438 197.55
DG5350 233.9006 38.2958 1.853e-25 4.687e-27 2.120e-32 514.1437 195.77
DG5351 232.2867 39.2014 9.873e-15 8.152e-15 3.324e-15 445.0853 197.45
DG5352 237.3173 36.3571 1.942e-25 4.777e-27 2.129e-32 381.6036 197.16
DG5353 233.1658 36.7124 1.060e-14 8.717e-15 3.990e-15 464.0682 197.18
DG5354 237.8317 39.5368 6.672e-15 5.905e-15 2.505e-15 527.5741 196.26
DG5355 237.0589 36.3886 1.728e-25 4.527e-27 2.189e-32 488.5641 195.85
DG5356 236.9147 36.7981 1.966e-25 4.651e-27 2.151e-32 444.8186 197.72
DG5357 232.2648 36.6091 1.749e-25 4.913e-27 2.029e-32 549.5604 197.02
DG5358 236.8796 37.9956 8.910e-15 7.639e-15 3.456e-15 473.5461 195.94
DG5359 94.9738 64.1136 1.127e-16 9.091e-17 4.353e-17 59.0513 1604.82
DG5360 21.6629 154.6767 6.234e-15 4.877e-15 2.087e-15 1085.0745 137.77
DG5361 20.6167 153.9441 1.068e-14 8.081e-15 3.299e-15 434.4435 135.84
DG5362 20.2662 153.2460 1.716e-25 4.959e-27 2.370e-32 452.3028 135.99
DG5363 24.9824 154.6273 1.004e-14 7.454e-15 2.948e-15 373.3632 135.96
DG5364 24.5868 155.1297 1.152e-14 8.352e-15 3.847e-15 515.0599 136.57
DG5365 21.9815 154.9751 1.001e-14 9.552e-15 3.542e-15 439.3111 136.97
DG5366 22.3554 155.0147 1.057e-14 8.987e-15 3.515e-15 474.0224 136.55
DG5367 21.7520 153.8309 1.801e-25 5.178e-27 2.339e-32 477.8634 136.25
DG5368 18.6477 154.1704 9.809e-15 7.753e-15 3.103e-15 325.9037 138.24
DG5369 280.3867 24.7634 4.073e-16 3.366e-16 1.535e-16 151.1684 740.31
DG5370 280.3058 24.5960 4.799e-26 1.252e-27 6.932e-33 99.9644 740.43
DG5371 280.5562 24.7259 5.383e-26 1.403e-27 6.777e-33 123.5271 739.02
DG5372 280.3714 24.8759 5.699e-16 4.456e-16 1.969e-16 84.67 739.08
DG5373 280.3527 24.6799 6.735e-16 5.259e-16 2.526e-16 116.1556 740.16
DG5374 79.8751 112.1293 9.505e-15 7.728e-15 3.421e-15 517.2061 151.93
DG5375 49.4599 86.0851 2.535e-16 2.171e-16 8.556e-17 79.7776 1020.45
DG5376 207.8802 66.3276 7.723e-17 6.475e-17 3.332e-17 74.1861 2014.4
DG5377 207.9324 66.3293 1.013e-16 8.497e-17 4.006e-17 39.267 2016.21
DG5378 207.8850 66.2859 1.072e-16 1.015e-16 4.664e-17 45.4303 2015.82
DG5379 207.8396 66.2355 1.065e-16 7.620e-17 4.075e-17 39.6978 2016.26
DG5380 207.8910 66.3876 1.191e-16 9.499e-17 4.811e-17 40.7665 2016.83
DG5381 207.8720 66.2505 9.789e-17 9.509e-17 4.331e-17 38.5887 2015.77
DG5382 55.4928 55.2079 1.005e-16 7.985e-17 3.845e-17 55.9173 1668.83
DG5383 111.3676 38.3841 2.636e-15 1.965e-15 6.702e-16 408.5587 635.1
DG5384 110.4450 38.5702 1.011e-15 7.775e-16 3.779e-16 131.9785 635.31
DG5385 111.9309 38.6407 5.732e-26 1.454e-27 6.661e-33 157.5656 636.56
DG5386 111.1003 38.9224 9.875e-16 7.494e-16 3.063e-16 124.5069 637.39
DG5387 110.7270 38.9141 9.960e-16 8.015e-16 3.253e-16 125.0643 637.21
DG5388 111.4515 39.0470 5.110e-26 1.522e-27 7.003e-33 168.0434 633.44
DG5389 110.1101 37.8774 8.817e-16 8.059e-16 3.700e-16 122.9575 637.17
DG5390 111.6970 38.2976 1.009e-15 8.601e-16 3.432e-16 118.5732 636.45
DG5391 111.1626 38.1978 7.911e-16 5.883e-16 2.700e-16 229.4037 633.05
DG5392 111.7573 37.5171 1.073e-15 9.372e-16 3.856e-16 146.8843 636.69
DG5393 111.1072 38.2302 7.047e-16 5.605e-16 2.301e-16 267.703 634.73
DG5394 111.0662 37.4177 1.002e-15 7.592e-16 3.538e-16 144.1938 635.67
DG5395 111.7948 38.0460 7.898e-16 5.973e-16 2.705e-16 247.6912 633.35
DG5396 111.1078 39.0919 5.621e-26 1.574e-27 7.075e-33 165.3339 633.45
DG5397 111.3076 37.4022 1.307e-15 1.053e-15 4.831e-16 127.5777 635.81
DG5398 110.0932 38.2381 1.104e-15 8.847e-16 3.930e-16 138.629 634.79
DG5399 110.4712 38.0577 5.139e-26 1.424e-27 6.736e-33 128.6896 637.09
DG5400 111.0537 37.4799 9.263e-16 8.108e-16 3.629e-16 134.064 633.24
DG5401 119.9832 131.3976 2.777e-16 2.593e-16 1.001e-16 102.29 956.65
DG5402 248.2160 21.6565 4.644e-16 3.746e-16 1.206e-16 144.6924 1545.51
DG5403 248.0746 21.6630 1.529e-16 1.332e-16 5.737e-17 47.2238 1545.73
DG5404 247.9691 21.5664 1.575e-16 1.252e-16 6.385e-17 51.5831 1544.87
DG5405 248.0628 21.5781 1.224e-16 8.847e-17 4.331e-17 63.164 1544.94
DG5406 248.1033 21.5277 2.390e-16 1.838e-16 7.343e-17 57.5821 1545.85
DG5407 248.2543 21.5961 1.772e-16 1.418e-16 7.365e-17 56.5748 1544.8
DG5408 248.8133 21.6827 1.777e-16 1.561e-16 7.309e-17 53.5365 1544.68
DG5409 247.4623 21.7303 1.221e-16 9.509e-17 4.552e-17 67.2736 1544.18
DG5410 248.1612 21.6403 1.153e-16 9.809e-17 4.470e-17 109.9967 1544.53
DG5411 248.0325 21.7765 1.129e-25 3.020e-27 1.761e-32 56.6034 1545.72
DG5412 57.3122 136.8299 6.617e-16 4.732e-16 2.416e-16 137.7998 667.66
DG5413 288.6846 118.8858 5.473e-16 4.646e-16 1.919e-16 259.8719 688.93
DG5414 288.9044 118.9749 7.836e-16 6.571e-16 2.859e-16 131.6982 689.62
DG5415 288.7461 119.0702 8.298e-16 6.755e-16 3.056e-16 121.5207 688.45
DG5416 288.9617 118.7200 5.781e-26 1.360e-27 6.256e-33 152.5767 688.63
DG5417 288.6211 119.1294 7.636e-16 6.213e-16 2.525e-16 118.1084 690.0
DG5418 288.6708 118.7915 5.232e-16 4.155e-16 1.847e-16 133.9571 689.44
DG5419 288.4433 119.0841 5.188e-16 4.387e-16 1.889e-16 112.7958 687.83
DG5420 288.8266 118.8220 5.125e-26 1.318e-27 6.186e-33 111.9856 688.16
DG5421 147.4908 53.2038 1.427e-15 1.242e-15 4.943e-16 233.6036 376.76
DG5422 115.5198 62.1259 3.858e-16 2.944e-16 1.017e-16 86.9234 1768.98
DG5423 115.7401 62.1507 1.277e-16 9.773e-17 4.752e-17 40.5131 1765.01
DG5424 115.5998 62.3868 1.508e-16 1.241e-16 5.431e-17 48.11 1768.02
DG5425 115.2726 62.0670 1.640e-25 4.361e-27 2.219e-32 50.6595 1766.58
DG5426 115.5301 61.9834 9.740e-17 7.769e-17 3.910e-17 82.056 1768.09
DG5427 115.6278 62.3103 1.281e-16 1.063e-16 5.177e-17 38.6762 1764.87
DG5428 115.6461 62.2178 1.495e-25 4.404e-27 2.169e-32 57.3908 1767.8
DG5429 115.6781 62.2970 1.663e-25 4.388e-27 2.106e-32 37.1312 1768.13
DG5430 115.3502 61.9054 1.264e-16 1.053e-16 5.135e-17 37.1072 1764.47
DG5431 115.7723 62.0283 1.573e-25 4.423e-27 2.040e-32 56.2559 1766.55
DG5432 115.4999 61.9192 1.290e-16 1.053e-16 4.673e-17 44.5012 1764.46
DG5433 115.3126 62.1614 1.506e-25 4.095e-27 2.267e-32 53.1621 1768.18
DG5434 115.7068 62.1218 1.884e-16 1.490e-16 6.248e-17 48.0993 1766.43
DG5435 115.7092 61.9499 1.410e-16 1.129e-16 5.360e-17 48.5823 1764.09
DG5436 115.3372 62.1343 1.428e-16 1.118e-16 4.935e-17 43.9261 1768.4
DG5437 145.8795 165.5103 1.708e-15 1.267e-15 3.901e-16 125.7564 748.71
DG5438 146.7733 165.4290 5.383e-26 1.383e-27 6.506e-33 131.8516 749.61
DG5439 145.9504 165.4982 6.512e-16 5.425e-16 2.330e-16 124.3325 749.88
DG5440 145.1287 165.6814 5.078e-26 1.469e-27 6.841e-33 119.0768 747.62
DG5441 144.7608 165.9949 5.752e-16 4.560e-16 2.271e-16 98.0179 747.35
DG5442 144.3897 165.4033 5.228e-26 1.311e-27 6.367e-33 130.2781 750.81
DG5443 144.0435 165.4296 6.011e-16 4.777e-16 2.103e-16 91.6323 747.81
DG5444 146.4246 165.7470 6.088e-16 4.989e-16 2.318e-16 103.496 750.13
DG5445 144.3918 165.3873 8.748e-16 7.004e-16 2.813e-16 92.8071 749.64
DG5446 147.5041 165.4393 9.237e-16 6.898e-16 2.678e-16 92.5232 748.09
DG5447 145.6290 165.9267 5.479e-26 1.334e-27 6.682e-33 123.0682 748.5
DG5448 144.4536 165.6279 5.973e-16 4.759e-16 2.245e-16 102.9827 749.99
DG5449 86.7753 102.7377 1.223e-16 1.011e-16 4.792e-17 56.874 1508.39
DG5450 66.1823 61.0453 5.084e-16 4.145e-16 1.386e-16 192.9587 1470.8
DG5451 65.4651 61.2288 2.740e-16 2.004e-16 9.683e-17 63.0625 1463.68
DG5452 66.7191 60.9955 2.905e-16 2.137e-16 8.698e-17 55.7318 1467.95
DG5453 66.6150 60.8297 1.891e-16 1.574e-16 7.274e-17 60.8482 1466.17
DG5454 65.8293 60.6586 2.111e-16 1.688e-16 8.118e-17 55.2364 1469.06
DG5455 65.5808 60.8009 1.242e-16 1.053e-16 4.822e-17 62.8854 1464.24
DG5456 65.7201 60.9354 1.594e-16 1.456e-16 6.310e-17 47.839 1468.74
DG5457 66.3309 61.1668 1.939e-16 1.671e-16 6.512e-17 56.8831 1464.61
DG5458 66.0935 61.0439 1.177e-16 1.064e-16 4.794e-17 129.5637 1467.68
DG5459 66.9386 61.0574 1.065e-25 2.602e-27 1.353e-32 51.3158 1465.87
DG5460 65.4563 61.1468 1.721e-16 1.493e-16 6.657e-17 51.4819 1470.64
DG5461 65.8397 61.2013 2.069e-16 1.766e-16 7.845e-17 63.2412 1466.78
DG5462 66.1426 60.5723 1.044e-25 2.976e-27 1.264e-32 64.9867 1465.42
DG5463 66.2417 61.4167 1.009e-25 2.594e-27 1.333e-32 72.91 1468.9
DG5464 65.7570 61.4716 9.757e-26 2.660e-27 1.326e-32 63.7568 1463.16
DG5465 66.4822 61.3402 1.357e-16 1.136e-16 4.952e-17 91.4578 1464.25
DG5466 66.2401 61.1221 1.016e-25 2.668e-27 1.372e-32 58.2117 1466.65
DG5467 66.1412 60.8518 1.194e-16 1.004e-16 4.413e-17 97.4227 1463.19
DG5468 65.9826 61.3148 1.779e-16 1.291e-16 6.488e-17 55.3827 1470.18
DG5469 66.4156 60.8026 1.159e-16 8.801e-17 4.400e-17 68.2642 1464.28
DG5470 65.8784 60.8701 1.724e-16 1.513e-16 6.695e-17 56.467 1468.2
DG5471 65.5144 60.9252 1.051e-25 2.830e-27 1.218e-32 53.5079 1466.06
DG5472 66.4644 60.8563 1.098e-25 2.776e-27 1.294e-32 70.7701 1465.71
DG5473 65.8323 61.0222 1.880e-16 1.507e-16 7.555e-17 61.6543 1461.97
DG5474 66.5856 61.3788 2.078e-16 1.637e-16 7.211e-17 68.3645 1465.05
DG5475 65.8901 61.0263 1.236e-16 1.044e-16 4.587e-17 109.4309 1469.81
DG5476 66.5881 60.6780 1.987e-16 1.406e-16 7.028e-17 46.8098 1467.52
DG5477 66.1495 60.6053 1.825e-16 1.525e-16 8.072e-17 65.3721 1468.53
DG5478 66.1973 61.4436 2.464e-16 1.864e-16 9.510e-17 48.6613 1464.71
DG5479 66.3386 60.7322 1.963e-16 1.697e-16 7.311e-17 55.914 1467.89
DG5480 66.4535 61.1598 2.799e-16 2.232e-16 9.349e-17 51.2552 1469.13
DG5481 255.4392 60.6258 1.781e-16 1.562e-16 6.770e-17 151.3458 1202.33
DG5482 255.4638 60.3849 2.789e-16 2.265e-16 1.113e-16 77.2395 1202.34
DG5483 255.5317 60.6595 7.660e-26 1.945e-27 9.320e-33 81.4072 1202.62
DG5484 255.4863 60.6968 2.477e-16 1.902e-16 8.623e-17 58.4564 1202.66
DG5485 255.4251 60.5265 2.455e-16 1.955e-16 9.213e-17 68.4411 1202.58
DG5486 255.5368 60.6744 2.417e-16 2.114e-16 9.059e-17 64.6237 1202.51
DG5487 255.4244 60.5261 2.662e-16 2.096e-16 8.766e-17 64.1455 1201.86
DG5488 255.4206 60.6255 2.389e-16 2.023e-16 8.992e-17 61.6353 1202.25
DG5489 46.6344 73.1827 7.122e-15 6.124e-15 2.551e-15 837.5203 189.32
DG5490 46.5838 72.6000 8.434e-15 7.206e-15 3.041e-15 437.0157 187.14
DG5491 45.6827 74.2683 9.016e-15 6.726e-15 3.149e-15 418.5105 190.74
DG5492 46.2563 72.9061 1.055e-14 9.008e-15 4.266e-15 412.6159 188.13
DG5493 46.5288 73.6747 9.506e-15 7.366e-15 3.369e-15 365.3978 188.29
DG5494 45.6111 73.0997 1.052e-14 8.163e-15 3.222e-15 448.9635 190.8
DG5495 47.3813 72.6303 1.083e-14 8.637e-15 4.013e-15 556.1956 190.63
DG5496 47.4224 74.2686 9.823e-15 6.988e-15 3.035e-15 427.0523 187.51
DG5497 242.7310 55.4355 4.690e-16 3.306e-16 1.194e-16 132.0807 1667.24
DG5498 242.3986 55.5181 1.360e-25 3.572e-27 1.554e-32 63.0104 1665.17
DG5499 242.6020 55.1546 1.256e-25 3.386e-27 1.915e-32 59.7117 1664.6
DG5500 242.6585 55.3777 1.645e-16 1.486e-16 5.789e-17 42.8599 1661.23
DG5501 242.5032 55.4989 1.304e-25 3.244e-27 1.718e-32 46.1215 1666.38
DG5502 242.5200 55.2077 1.097e-16 9.087e-17 3.861e-17 75.9354 1660.49
DG5503 242.7291 55.3772 1.075e-16 8.894e-17 4.415e-17 74.2686 1666.85
DG5504 243.0196 55.6217 1.265e-25 3.660e-27 1.534e-32 52.0316 1661.49
DG5505 242.5083 55.4983 1.762e-16 1.456e-16 6.502e-17 55.3068 1662.54
DG5506 242.5736 55.3980 1.429e-16 1.245e-16 5.973e-17 44.7598 1661.72
DG5507 242.5653 55.6015 1.172e-16 9.860e-17 3.835e-17 53.7408 1666.33
DG5508 242.7408 55.5143 1.303e-25 3.462e-27 1.640e-32 60.3182 1663.72
DG5509 242.7003 55.5047 1.503e-16 1.357e-16 5.835e-17 45.0752 1662.19
DG5510 242.7330 55.4901 1.078e-16 9.020e-17 3.794e-17 69.4763 1665.7
DG5511 242.4373 55.7251 1.343e-25 3.103e-27 1.712e-32 49.6939 1665.72
DG5512 243.0755 55.3121 1.233e-25 2.861e-27 1.673e-32 56.0398 1667.47
DG5513 242.7786 55.1094 1.553e-16 1.380e-16 6.362e-17 48.0516 1667.34
DG5514 242.5427 55.1622 1.580e-16 1.421e-16 6.296e-17 55.4481 1664.63
DG5515 242.6828 55.3697 1.073e-16 9.595e-17 4.352e-17 125.4576 1666.33
DG5516 344.4900 75.9334 6.510e-16 5.458e-16 2.381e-16 156.8293 623.79
DG5517 57.7491 34.4947 9.588e-16 8.096e-16 3.585e-16 322.0097 449.7
DG5518 57.9004 34.8100 5.784e-26 1.515e-27 7.905e-33 164.3516 448.85
DG5519 57.4028 34.6102 1.647e-15 1.261e-15 6.181e-16 158.895 449.77
DG5520 57.3017 34.9631 1.360e-15 1.069e-15 4.949e-16 125.6258 449.46
DG5521 57.3392 34.4791 1.609e-15 1.355e-15 5.523e-16 151.0188 448.79
DG5522 58.2679 34.1853 1.459e-15 1.085e-15 5.034e-16 153.6478 448.07
DG5523 57.8852 33.9923 1.661e-15 1.254e-15 6.090e-16 192.6733 449.78
DG5524 265.5260 64.0153 5.940e-15 4.587e-15 1.468e-15 342.1075 390.14
DG5525 266.1756 63.6316 2.268e-15 1.552e-15 7.338e-16 196.9655 387.67
DG5526 265.1265 64.2079 2.183e-15 1.788e-15 7.682e-16 163.5681 390.07
DG5527 264.8734 63.4375 7.443e-26 1.959e-27 9.266e-33 216.3873 388.59
DG5528 265.5207 63.4381 2.327e-15 1.691e-15 7.228e-16 202.193 389.41
DG5529 265.5030 64.1141 6.826e-26 2.100e-27 9.598e-33 226.5761 389.06
DG5530 264.9921 63.4738 2.451e-15 1.859e-15 8.630e-16 269.6189 390.82
DG5531 265.8927 63.2712 2.920e-15 2.410e-15 9.855e-16 237.5445 390.8
DG5532 264.8833 64.4699 2.551e-15 1.901e-15 8.497e-16 220.7395 387.8
DG5533 265.8898 63.4467 2.157e-15 1.697e-15 7.851e-16 187.4153 386.96
DG5534 14.0906 133.0961 1.070e-14 7.353e-15 2.408e-15 456.116 255.43
DG5535 12.7806 133.0359 3.996e-15 3.059e-15 1.312e-15 240.5407 255.7
DG5536 15.8022 133.3775 3.492e-15 2.848e-15 1.323e-15 237.8611 252.62
DG5537 15.4497 133.1942 2.838e-15 2.291e-15 9.411e-16 322.0123 255.7
DG5538 14.1833 133.2409 4.194e-15 2.940e-15 1.291e-15 287.5969 251.08
DG5539 12.1882 133.2513 4.405e-15 3.657e-15 1.551e-15 344.1361 253.85
DG5540 13.3939 132.1204 3.645e-15 3.105e-15 1.165e-15 231.3584 251.97
DG5541 16.2400 133.2424 1.134e-25 2.661e-27 1.281e-32 337.0709 250.23
DG5542 11.9707 131.3550 3.579e-15 2.984e-15 1.271e-15 282.4297 253.31
DG5543 13.2721 132.9790 2.834e-15 2.076e-15 8.900e-16 608.4587 250.52
DG5544 14.7490 134.4669 4.143e-15 3.272e-15 1.559e-15 285.377 252.1
DG5545 13.7921 131.5864 3.432e-15 2.799e-15 1.223e-15 230.3293 252.88
DG5546 14.6427 133.6345 1.075e-25 2.631e-27 1.157e-32 317.4276 250.13
DG5547 13.3272 131.8525 3.382e-15 2.828e-15 1.277e-15 284.4667 250.32
DG5548 15.8706 133.3224 3.905e-15 3.449e-15 1.555e-15 277.8578 251.46
DG5549 12.5402 134.1859 9.593e-26 2.581e-27 1.237e-32 343.3421 251.8
